distribution_id,distribution_type,mu,sigma,kl_divergence,sample_size,f_value
550,gaussian,0.036539681558046565,1.8746336001953638,0.6293799145573153,1000,-0.546680657739692
551,gaussian,-0.058007630467134225,0.8331341320638477,0.03129931049341228,100,-0.2970250254175459
551,gaussian,-0.058007630467134225,0.8331341320638477,0.03129931049341228,1000,-0.2986146665208203
552,gaussian,-0.005163927517356257,0.9731257435247107,0.0007421617643382783,100,-0.31971252061121225
552,gaussian,-0.005163927517356257,0.9731257435247107,0.0007421617643382783,1000,-0.3387185357546605
553,gaussian,0.1884271347657176,1.9834230925542178,0.7999117879812787,100,-0.5729441944185798
553,gaussian,0.1884271347657176,1.9834230925542178,0.7999117879812787,1000,-0.5770139853657317
554,gaussian,0.08024109029758981,0.5270431289741926,0.2825794413141949,100,-0.1873254260447026
554,gaussian,0.08024109029758981,0.5270431289741926,0.2825794413141949,1000,-0.20335548563145617
555,gaussian,-0.1636887233949139,1.9302863411223496,0.7187313232572017,100,-0.6030706425087178
555,gaussian,-0.1636887233949139,1.9302863411223496,0.7187313232572017,1000,-0.5479035069723245
556,gaussian,-0.19601903050228464,1.007335821532697,0.01926541356621314,100,-0.34569190614017054
556,gaussian,-0.19601903050228464,1.007335821532697,0.01926541356621314,1000,-0.3583216977237482
557,gaussian,0.14149554885507165,1.1190830564922711,0.023674288407923627,100,-0.36303244665355455
557,gaussian,0.14149554885507165,1.1190830564922711,0.023674288407923627,1000,-0.37947465665281616
558,gaussian,0.13144074779090992,1.0490220513321558,0.011003616698267993,100,-0.34881865391529615
558,gaussian,0.13144074779090992,1.0490220513321558,0.011003616698267993,1000,-0.35764757778614265
559,gaussian,0.10728831038333114,1.4052167036102334,0.15288085448771715,100,-0.4915909093912044
559,gaussian,0.10728831038333114,1.4052167036102334,0.15288085448771715,1000,-0.44905018425472526
560,gaussian,0.19179595979639885,1.307155170614251,0.10486701479909943,100,-0.4349762817334413
560,gaussian,0.19179595979639885,1.307155170614251,0.10486701479909943,1000,-0.4217692308809862
561,gaussian,-0.20195858333308406,1.1060293369984573,0.03126765377816265,100,-0.3567263070249854
561,gaussian,-0.20195858333308406,1.1060293369984573,0.03126765377816265,1000,-0.3787870580973389
562,gaussian,0.14667788962000036,1.6373491925657944,0.35813480270648457,100,-0.55217511079521
562,gaussian,0.14667788962000036,1.6373491925657944,0.35813480270648457,1000,-0.48761050295947617
563,gaussian,0.19005160740725158,0.6115562608267074,0.19680866028170796,100,-0.22515572430640363
563,gaussian,0.19005160740725158,0.6115562608267074,0.19680866028170796,1000,-0.228260351576138
564,gaussian,0.17822159772500934,0.7907225179812674,0.06331069094029984,100,-0.28862440336214035
564,gaussian,0.17822159772500934,0.7907225179812674,0.06331069094029984,1000,-0.2930793590771448
565,gaussian,0.03345800949425603,1.5163144876907415,0.2338818205774883,100,-0.47991375226566263
565,gaussian,0.03345800949425603,1.5163144876907415,0.2338818205774883,1000,-0.48729285841122416
566,gaussian,-0.011909922120526068,1.774155046347492,0.5005597080003383,100,-0.5368654262239949
566,gaussian,-0.011909922120526068,1.774155046347492,0.5005597080003383,1000,-0.5143764730406284
567,gaussian,0.2988844568795269,1.4905690917106047,0.2564060800816329,100,-0.45176246795312824
567,gaussian,0.2988844568795269,1.4905690917106047,0.2564060800816329,1000,-0.47553999293350285
568,gaussian,0.07022095370630814,1.3243293984453919,0.09848345202484299,100,-0.4492450656174083
568,gaussian,0.07022095370630814,1.3243293984453919,0.09848345202484299,1000,-0.4264866370148248
569,gaussian,-0.15723182066871172,0.5121379787625798,0.3126647778387206,100,-0.19831072045585324
569,gaussian,-0.15723182066871172,0.5121379787625798,0.3126647778387206,1000,-0.2009659366534709
570,gaussian,-0.0060705741748125095,0.9998957881340431,1.8436795896192848e-05,100,-0.3473033054675766
570,gaussian,-0.0060705741748125095,0.9998957881340431,1.8436795896192848e-05,1000,-0.34526079014399985
571,gaussian,0.15314590914945925,1.7825427829923979,0.5224153466467056,100,-0.5245720071189268
571,gaussian,0.15314590914945925,1.7825427829923979,0.5224153466467056,1000,-0.519387674011684
572,gaussian,-0.19905405099833962,1.7242487682546006,0.4615367060600678,100,-0.4905248990246157
572,gaussian,-0.19905405099833962,1.7242487682546006,0.4615367060600678,1000,-0.5141002341462408
573,gaussian,-0.4271869533831839,1.107474373232706,0.10241200687782248,100,-0.36951996622492955
573,gaussian,-0.4271869533831839,1.107474373232706,0.10241200687782248,1000,-0.3886168141761005
574,gaussian,0.16060132750544187,1.370584474730169,0.13691002163137123,100,-0.3963052447153399
574,gaussian,0.16060132750544187,1.370584474730169,0.13691002163137123,1000,-0.458133150611299
575,gaussian,-0.2831197984299463,0.75278439579504,0.1073970025548121,100,-0.29781730737300405
575,gaussian,-0.2831197984299463,0.75278439579504,0.1073970025548121,1000,-0.2656954883645878
576,gaussian,0.05711130743881907,0.6979258305491387,0.10482352501654602,100,-0.25494274932801253
576,gaussian,0.05711130743881907,0.6979258305491387,0.10482352501654602,1000,-0.2566119713121145
577,gaussian,-0.18231711890036648,0.9372426826456028,0.020644719664980493,100,-0.34125627217195204
577,gaussian,-0.18231711890036648,0.9372426826456028,0.020644719664980493,1000,-0.32775885919849623
578,gaussian,-0.19330487362076,1.694347344084722,0.42679222934137306,100,-0.48839463318778864
578,gaussian,-0.19330487362076,1.694347344084722,0.42679222934137306,1000,-0.4935383554757064
579,gaussian,-0.10321341871438926,1.1195490898529084,0.019095581299680364,100,-0.38911716446535277
579,gaussian,-0.10321341871438926,1.1195490898529084,0.019095581299680364,1000,-0.3849755724590231
580,gaussian,-0.17247059762355632,1.435754002743896,0.1838776830500184,100,-0.4583991449399435
580,gaussian,-0.17247059762355632,1.435754002743896,0.1838776830500184,1000,-0.46744773212935165
581,gaussian,0.14477316496296314,1.338582448504281,0.1147699406001712,100,-0.4042091313615897
581,gaussian,0.14477316496296314,1.338582448504281,0.1147699406001712,1000,-0.4328421181315366
582,gaussian,-0.004430788223906873,0.5392858386223901,0.26293395960774724,100,-0.1953954941310747
582,gaussian,-0.004430788223906873,0.5392858386223901,0.26293395960774724,1000,-0.2086726712759724
583,gaussian,0.27956061510581803,0.8821562714689142,0.05356297253856479,100,-0.31974102272433214
583,gaussian,0.27956061510581803,0.8821562714689142,0.05356297253856479,1000,-0.31782613725067305
584,gaussian,0.2522135024471394,1.642892978858305,0.3848957961051992,100,-0.531897174588165
584,gaussian,0.2522135024471394,1.642892978858305,0.3848957961051992,1000,-0.4966902597284677
585,gaussian,-0.043936945023605796,1.4384978155281034,0.1720038247764767,100,-0.47627599188931374
585,gaussian,-0.043936945023605796,1.4384978155281034,0.1720038247764767,1000,-0.45136175166001835
586,gaussian,0.19886903898822683,1.453185015684149,0.20189008218183058,100,-0.4390506752972246
586,gaussian,0.19886903898822683,1.453185015684149,0.20189008218183058,1000,-0.47167563842742577
587,gaussian,0.0842412811995515,0.7830328240216493,0.05469916150170029,100,-0.2790363981069355
587,gaussian,0.0842412811995515,0.7830328240216493,0.05469916150170029,1000,-0.285420089209618
588,gaussian,0.0641220713395123,0.8352135691638706,0.030914488455646705,100,-0.28897635593766063
588,gaussian,0.0641220713395123,0.8352135691638706,0.030914488455646705,1000,-0.2989967470588196
589,gaussian,0.12993054693276923,1.9506940254472673,0.7428593442306357,100,-0.5165006478696773
589,gaussian,0.12993054693276923,1.9506940254472673,0.7428593442306357,1000,-0.5361119462602598
590,gaussian,-0.3557418212372909,0.8462632703344557,0.08828165658523146,100,-0.3349921376024899
590,gaussian,-0.3557418212372909,0.8462632703344557,0.08828165658523146,1000,-0.3044982264660438
591,gaussian,-0.16368204464459732,1.5614801241061491,0.28687182591725424,100,-0.4606778297854273
591,gaussian,-0.16368204464459732,1.5614801241061491,0.28687182591725424,1000,-0.48675093381664725
592,gaussian,0.503983388642403,1.0673056390823996,0.13143291319578998,100,-0.37815814962304645
592,gaussian,0.503983388642403,1.0673056390823996,0.13143291319578998,1000,-0.38624483401748433
593,gaussian,0.22055271052394168,1.7504201833562159,0.49645129432026813,100,-0.563027517901249
593,gaussian,0.22055271052394168,1.7504201833562159,0.49645129432026813,1000,-0.5001719695116278
594,gaussian,-0.14016568638273472,0.8677369218507369,0.028173588277942918,100,-0.3442154313152043
594,gaussian,-0.14016568638273472,0.8677369218507369,0.028173588277942918,1000,-0.296098759847318
595,gaussian,0.13138886827524454,0.5663057231390412,0.2376038031003509,100,-0.22586828657106822
595,gaussian,0.13138886827524454,0.5663057231390412,0.2376038031003509,1000,-0.21762502174331244
596,gaussian,-0.06997437916704018,1.9143532313644307,0.6854425266923014,100,-0.5271203088031531
596,gaussian,-0.06997437916704018,1.9143532313644307,0.6854425266923014,1000,-0.5480878599899118
597,gaussian,-0.23181038459966602,0.7349648597338159,0.10488729052409052,100,-0.28152948837218783
597,gaussian,-0.23181038459966602,0.7349648597338159,0.10488729052409052,1000,-0.27604988543465414
598,gaussian,0.1309194594964737,0.8506561028894033,0.03212519662505109,100,-0.27316000043811584
598,gaussian,0.1309194594964737,0.8506561028894033,0.03212519662505109,1000,-0.3151982691310322
599,gaussian,-0.34493754584335545,1.7792675780885263,0.5661857058429414,100,-0.5396561149417496
599,gaussian,-0.34493754584335545,1.7792675780885263,0.5661857058429414,1000,-0.5234370393390252
600,gaussian,-0.17182389556041594,1.8463426937778467,0.606045636858304,100,-0.5562214308202664
600,gaussian,-0.17182389556041594,1.8463426937778467,0.606045636858304,1000,-0.5339097427205238
601,gaussian,-0.1708259579289386,0.5209811070016888,0.3023429117164218,100,-0.1850605058678947
601,gaussian,-0.1708259579289386,0.5209811070016888,0.3023429117164218,1000,-0.1993400697601464
602,gaussian,0.07220919687121387,0.9177590758012705,0.009568312131392531,100,-0.3457580024636487
602,gaussian,0.07220919687121387,0.9177590758012705,0.009568312131392531,1000,-0.32854496196570876
603,gaussian,0.21025149585157588,1.713814052929517,0.4519608226784848,100,-0.48820281268384874
603,gaussian,0.21025149585157588,1.713814052929517,0.4519608226784848,1000,-0.5088227130836103
604,gaussian,-0.10809486305604127,1.9961216612523116,0.8068869644069356,100,-0.6160311046707093
604,gaussian,-0.10809486305604127,1.9961216612523116,0.8068869644069356,1000,-0.5572539741279985
605,gaussian,-0.11771157532161386,1.4153365548398695,0.16114943845810958,100,-0.4659122672317935
605,gaussian,-0.11771157532161386,1.4153365548398695,0.16114943845810958,1000,-0.4492682675486179
606,gaussian,0.17222266653636759,0.8049543142952476,0.055775803088032094,100,-0.27641098772475314
606,gaussian,0.17222266653636759,0.8049543142952476,0.055775803088032094,1000,-0.29179052596401794
607,gaussian,-0.14811292161884101,0.83366777552581,0.040390005424890574,100,-0.2867711373588213
607,gaussian,-0.14811292161884101,0.83366777552581,0.040390005424890574,1000,-0.29811638609509267
608,gaussian,-0.23235018405847022,0.8823385263998109,0.04143342143503059,100,-0.3180410055261624
608,gaussian,-0.23235018405847022,0.8823385263998109,0.04143342143503059,1000,-0.31876770638545976
609,gaussian,-0.16068592025869521,1.459003354246062,0.1995018077938464,100,-0.4516594291130642
609,gaussian,-0.16068592025869521,1.459003354246062,0.1995018077938464,1000,-0.4720235218819658
610,gaussian,-0.03803706368565383,1.5997419997167823,0.31046827586932113,100,-0.4716367513001109
610,gaussian,-0.03803706368565383,1.5997419997167823,0.31046827586932113,1000,-0.4857033065073337
611,gaussian,-0.07925648850577192,1.932828328180871,0.7120690833928771,100,-0.5502883467346273
611,gaussian,-0.07925648850577192,1.932828328180871,0.7120690833928771,1000,-0.5459002025182095
612,gaussian,-0.014436441976024415,1.7052520679318501,0.42033357278399075,100,-0.48905457317946294
612,gaussian,-0.014436441976024415,1.7052520679318501,0.42033357278399075,1000,-0.5228552575044927
613,gaussian,-0.05991071383483126,0.8038316927621423,0.04323271103833903,100,-0.29293218121451314
613,gaussian,-0.05991071383483126,0.8038316927621423,0.04323271103833903,1000,-0.2938472142524961
614,gaussian,0.3474305257294418,1.679905709454467,0.4526579149178156,100,-0.515429031206242
614,gaussian,0.3474305257294418,1.679905709454467,0.4526579149178156,1000,-0.5079894547250157
615,gaussian,0.10274471391213987,0.7460496867936288,0.07653638241621863,100,-0.23631587191192643
615,gaussian,0.10274471391213987,0.7460496867936288,0.07653638241621863,1000,-0.2820533091249412
616,gaussian,0.015724752424276373,0.9462970973430184,0.0030614349869881874,100,-0.28047699122425335
616,gaussian,0.015724752424276373,0.9462970973430184,0.0030614349869881874,1000,-0.3288117960536347
617,gaussian,0.20043684112825463,0.955931215005845,0.02205902690203909,100,-0.31946034543017
617,gaussian,0.20043684112825463,0.955931215005845,0.02205902690203909,1000,-0.33779859926730904
618,gaussian,0.36911792875454186,1.0699595335413323,0.07290989573361051,100,-0.4052776267652837
618,gaussian,0.36911792875454186,1.0699595335413323,0.07290989573361051,1000,-0.3736118745890787
619,gaussian,0.19797716466675305,0.8394590151983278,0.04694082211029482,100,-0.3202031487323532
619,gaussian,0.19797716466675305,0.8394590151983278,0.04694082211029482,1000,-0.30432014421563114
620,gaussian,0.11688282462250668,0.6331817253862069,0.1642881581484541,100,-0.23451960185353632
620,gaussian,0.11688282462250668,0.6331817253862069,0.1642881581484541,1000,-0.2412679351922779
621,gaussian,0.04286648236927265,0.5532539790959483,0.2459018582045277,100,-0.23106800067612698
621,gaussian,0.04286648236927265,0.5532539790959483,0.2459018582045277,1000,-0.21916027794442722
622,gaussian,-0.04694065024702923,1.829499151635095,0.5705930434766335,100,-0.5794183400270217
622,gaussian,-0.04694065024702923,1.829499151635095,0.5705930434766335,1000,-0.5223342205428886
623,gaussian,0.03468063259832337,1.9236527351875181,0.6965954510496564,100,-0.5323281151158628
623,gaussian,0.03468063259832337,1.9236527351875181,0.6965954510496564,1000,-0.5444139016315778
624,gaussian,0.04937292135225257,1.0299919083773712,0.002109562076470839,100,-0.354667185967004
624,gaussian,0.04937292135225257,1.0299919083773712,0.002109562076470839,1000,-0.34695778642783565
625,gaussian,-0.13180579273198345,1.9339630545979367,0.7192216380285534,100,-0.5647895832974236
625,gaussian,-0.13180579273198345,1.9339630545979367,0.7192216380285534,1000,-0.531281784238306
626,gaussian,-0.038414945673291505,0.5452418969093605,0.25590795234816477,100,-0.1638924516514801
626,gaussian,-0.038414945673291505,0.5452418969093605,0.25590795234816477,1000,-0.21330011194527815
627,gaussian,0.12620230073394662,1.1643744380817893,0.03366344660294207,100,-0.42777168037658525
627,gaussian,0.12620230073394662,1.1643744380817893,0.03366344660294207,1000,-0.39956099475213674
628,gaussian,0.36385696209672125,1.8375285752135564,0.6460300736757425,100,-0.5079835356085436
628,gaussian,0.36385696209672125,1.8375285752135564,0.6460300736757425,1000,-0.537375878114036
629,gaussian,-0.16988866341473652,0.7981472334825173,0.05841277757633079,100,-0.2576129955117728
629,gaussian,-0.16988866341473652,0.7981472334825173,0.05841277757633079,1000,-0.2903373541317033
630,gaussian,-0.14883219146205348,0.6866897156180747,0.12271963337138558,100,-0.2624870407852387
630,gaussian,-0.14883219146205348,0.6866897156180747,0.12271963337138558,1000,-0.25483842363044246
631,gaussian,-0.20787991863108202,1.5612564512890317,0.294876969051045,100,-0.5179437850704703
631,gaussian,-0.20787991863108202,1.5612564512890317,0.294876969051045,1000,-0.477884380045906
632,gaussian,-0.07645723951498856,1.1737340290488796,0.031558495537139075,100,-0.39213420826967066
632,gaussian,-0.07645723951498856,1.1737340290488796,0.031558495537139075,1000,-0.38491713608668765
633,gaussian,0.23571498682505496,1.6270758825472766,0.364684274591509,100,-0.49948935573661607
633,gaussian,0.23571498682505496,1.6270758825472766,0.364684274591509,1000,-0.5023615428003341
634,gaussian,-0.07648065098545064,1.7251586446733995,0.4456918054521184,100,-0.4904909552223239
634,gaussian,-0.07648065098545064,1.7251586446733995,0.4456918054521184,1000,-0.5067398577350475
635,gaussian,-0.14737061507230562,0.8171775544362454,0.046647509672998466,100,-0.31660459609163927
635,gaussian,-0.14737061507230562,0.8171775544362454,0.046647509672998466,1000,-0.29129812102960545
636,gaussian,0.3350097631388565,1.9361356210364133,0.76973230363313,100,-0.545104676351356
636,gaussian,0.3350097631388565,1.9361356210364133,0.76973230363313,1000,-0.5407654328743101
637,gaussian,0.22621778183143074,1.28475731826421,0.10031808269564435,100,-0.4116233305688352
637,gaussian,0.22621778183143074,1.28475731826421,0.10031808269564435,1000,-0.4275098128126748
638,gaussian,0.34702482792544215,1.1873838618855068,0.09340088170500271,100,-0.3877929975360913
638,gaussian,0.34702482792544215,1.1873838618855068,0.09340088170500271,1000,-0.397991209162166
639,gaussian,0.058347895053960666,1.6101773544435527,0.3216934638411393,100,-0.4839552718084227
639,gaussian,0.058347895053960666,1.6101773544435527,0.3216934638411393,1000,-0.4966364411223364
640,gaussian,0.08671294864399454,1.3136393068008452,0.0937822996885781,100,-0.3899382948098856
640,gaussian,0.08671294864399454,1.3136393068008452,0.0937822996885781,1000,-0.4026498512710585
641,gaussian,-0.08793300014311807,0.6392039463992757,0.15568865938609366,100,-0.24241472327272795
641,gaussian,-0.08793300014311807,0.6392039463992757,0.15568865938609366,1000,-0.2369064260503213
642,gaussian,0.12245764814021626,1.9562539328093536,0.7499312769239643,100,-0.5313163784831925
642,gaussian,0.12245764814021626,1.9562539328093536,0.7499312769239643,1000,-0.55885583734412
643,gaussian,0.08334495611589446,1.785206355372544,0.5174200426856856,100,-0.5585551515932891
643,gaussian,0.08334495611589446,1.785206355372544,0.5174200426856856,1000,-0.515022682582427
644,gaussian,-0.03964158797712105,1.879211629692439,0.6356515593508332,100,-0.5226515016801443
644,gaussian,-0.03964158797712105,1.879211629692439,0.6356515593508332,1000,-0.5409810812000512
645,gaussian,-0.24843009191394058,1.756188283409161,0.5098116863128763,100,-0.5490500206703695
645,gaussian,-0.24843009191394058,1.756188283409161,0.5098116863128763,1000,-0.5164005741295168
646,gaussian,-0.3014125029919262,1.3137724676101992,0.13552105185075325,100,-0.4080021842128066
646,gaussian,-0.3014125029919262,1.3137724676101992,0.13552105185075325,1000,-0.4223112512716298
647,gaussian,-0.2275649981426227,1.2057558275408862,0.0657098589336188,100,-0.4163403392583654
647,gaussian,-0.2275649981426227,1.2057558275408862,0.0657098589336188,1000,-0.40774606974142696
648,gaussian,0.0029491628680971705,0.8935338059800282,0.011776789637682583,100,-0.2938821609011371
648,gaussian,0.0029491628680971705,0.8935338059800282,0.011776789637682583,1000,-0.3198892024729514
649,gaussian,0.14266488710168362,1.7517865800264594,0.4839185759455147,100,-0.5040149546030236
649,gaussian,0.14266488710168362,1.7517865800264594,0.4839185759455147,1000,-0.5113646048144218
650,gaussian,0.11680695288020176,1.5390839978232131,0.26002427544871487,100,-0.47280342235019235
650,gaussian,0.11680695288020176,1.5390839978232131,0.26002427544871487,1000,-0.4670505752294798
651,gaussian,-0.1855806436809819,1.586820719070668,0.31448761817712834,100,-0.5099245275222394
651,gaussian,-0.1855806436809819,1.586820719070668,0.31448761817712834,1000,-0.48326826240753296
652,gaussian,0.01643740593093047,1.862855699832081,0.6131401405424297,100,-0.5310162246708074
652,gaussian,0.01643740593093047,1.862855699832081,0.6131401405424297,1000,-0.5327222478268994
653,gaussian,0.2856105487430977,0.7427353144908772,0.11403010311377382,100,-0.250486525725735
653,gaussian,0.2856105487430977,0.7427353144908772,0.11403010311377382,1000,-0.2806844561841769
654,gaussian,-0.026658959871414607,1.4353784834393868,0.16908247947011912,100,-0.4546214660203637
654,gaussian,-0.026658959871414607,1.4353784834393868,0.16908247947011912,1000,-0.44084858342262123
655,gaussian,-0.0643952825015054,1.1059373404818682,0.012928829420569499,100,-0.33663896587336944
655,gaussian,-0.0643952825015054,1.1059373404818682,0.012928829420569499,1000,-0.3788103985540529
656,gaussian,-0.13972519530566876,1.5490684525615637,0.2719143485504649,100,-0.4639352942077143
656,gaussian,-0.13972519530566876,1.5490684525615637,0.2719143485504649,1000,-0.47378113820506523
657,gaussian,0.187331162881266,1.9562226216399778,0.7599345751206337,100,-0.5646898409247796
657,gaussian,0.187331162881266,1.9562226216399778,0.7599345751206337,1000,-0.5386541388967552
658,gaussian,-0.14006951550510408,1.8301810789558584,0.5801762132637527,100,-0.5320914129230842
658,gaussian,-0.14006951550510408,1.8301810789558584,0.5801762132637527,1000,-0.5350553392300377
659,gaussian,-0.06939724078902405,0.969241646321025,0.0033639941684769914,100,-0.28931419602326286
659,gaussian,-0.06939724078902405,0.969241646321025,0.0033639941684769914,1000,-0.3407651890283072
660,gaussian,-0.037164126740714336,0.8114190780709281,0.038861662238107164,100,-0.31118295766670784
660,gaussian,-0.037164126740714336,0.8114190780709281,0.038861662238107164,1000,-0.2961186449836932
661,gaussian,0.13734893143036275,0.5632541339314168,0.2420843344491561,100,-0.19973216436565877
661,gaussian,0.13734893143036275,0.5632541339314168,0.2420843344491561,1000,-0.21113629846094795
662,gaussian,0.21300064838538224,1.9374831141535405,0.7382152799895525,100,-0.5437387122648787
662,gaussian,0.21300064838538224,1.9374831141535405,0.7382152799895525,1000,-0.5498473366544971
663,gaussian,0.03540582790956977,0.8221578243043528,0.03442143234282491,100,-0.3012264944136469
663,gaussian,0.03540582790956977,0.8221578243043528,0.03442143234282491,1000,-0.30216269513237515
664,gaussian,0.08571422902768648,1.8799621160700095,0.6395506178458872,100,-0.5458431778851353
664,gaussian,0.08571422902768648,1.8799621160700095,0.6395506178458872,1000,-0.5403307580328923
665,gaussian,0.317855143945309,0.7322223572428974,0.13026178091274543,100,-0.2674427565782539
665,gaussian,0.317855143945309,0.7322223572428974,0.13026178091274543,1000,-0.2849583523378558
666,gaussian,-0.5258511542616857,1.9025961530101774,0.804976429120148,100,-0.5484767510150207
666,gaussian,-0.5258511542616857,1.9025961530101774,0.804976429120148,1000,-0.5375595575971687
667,gaussian,-0.1516146804167895,1.7237203977515039,0.4526145336614208,100,-0.4903109128734156
667,gaussian,-0.1516146804167895,1.7237203977515039,0.4526145336614208,1000,-0.5217395731947981
668,gaussian,0.18839526252369587,1.9134932695532028,0.6995441252546866,100,-0.5670075636277745
668,gaussian,0.18839526252369587,1.9134932695532028,0.6995441252546866,1000,-0.5526703808175797
669,gaussian,0.20258506891811795,1.5014266961164529,0.24124563016563427,100,-0.44710465011646694
669,gaussian,0.20258506891811795,1.5014266961164529,0.24124563016563427,1000,-0.46010750509958154
670,gaussian,0.13085106564066135,1.1069164475466413,0.019614837207244218,100,-0.3858836631796623
670,gaussian,0.13085106564066135,1.1069164475466413,0.019614837207244218,1000,-0.3751587158270516
671,gaussian,0.15377877111692972,0.8128337330876836,0.04940199474241824,100,-0.27481139515919156
671,gaussian,0.15377877111692972,0.8128337330876836,0.04940199474241824,1000,-0.30091710740968514
672,gaussian,-0.07559672747797129,1.8736890039089686,0.6303034573330863,100,-0.5617914556545502
672,gaussian,-0.07559672747797129,1.8736890039089686,0.6303034573330863,1000,-0.5354103286385766
673,gaussian,0.02294846501154415,1.4386358052364638,0.17140449899085342,100,-0.435983819190543
673,gaussian,0.02294846501154415,1.4386358052364638,0.17140449899085342,1000,-0.47152967428956705
674,gaussian,-0.05312272551809116,1.0045928776772823,0.0014320743245730405,100,-0.3869840658611722
674,gaussian,-0.05312272551809116,1.0045928776772823,0.0014320743245730405,1000,-0.348701052152469
675,gaussian,-0.12844077486063263,0.8795778219634719,0.02339032316284928,100,-0.30332673413407685
675,gaussian,-0.12844077486063263,0.8795778219634719,0.02339032316284928,1000,-0.31201455071861295
676,gaussian,-0.03478313992289588,1.363345124888161,0.12001856777818709,100,-0.4103275420098238
676,gaussian,-0.03478313992289588,1.363345124888161,0.12001856777818709,1000,-0.44647112851444887
677,gaussian,-0.11052924546002828,0.7763225322161005,0.06063390491601939,100,-0.281268473867007
677,gaussian,-0.11052924546002828,0.7763225322161005,0.06063390491601939,1000,-0.2920012379757419
678,gaussian,-0.2521571936367493,1.1124356153351527,0.04399626475697105,100,-0.388750604878582
678,gaussian,-0.2521571936367493,1.1124356153351527,0.04399626475697105,1000,-0.38145185670175574
679,gaussian,-0.23487440531529039,1.4428453985259189,0.20186728003654264,100,-0.47443809579390345
679,gaussian,-0.23487440531529039,1.4428453985259189,0.20186728003654264,1000,-0.4646506731494575
680,gaussian,-0.1646669795766659,1.7005857572332332,0.4285808111413979,100,-0.4837644857247302
680,gaussian,-0.1646669795766659,1.7005857572332332,0.4285808111413979,1000,-0.5178484253917515
681,gaussian,0.23410671055802468,1.3788193047293427,0.15674675683956085,100,-0.42957982853179727
681,gaussian,0.23410671055802468,1.3788193047293427,0.15674675683956085,1000,-0.45317868198000644
682,gaussian,0.44807392772349525,1.2300274774040776,0.14983241144958426,100,-0.3648947886445649
682,gaussian,0.44807392772349525,1.2300274774040776,0.14983241144958426,1000,-0.4195525952170918
683,gaussian,-0.2927306878195897,0.7419835067303786,0.11654365411359935,100,-0.2755188032249796
683,gaussian,-0.2927306878195897,0.7419835067303786,0.11654365411359935,1000,-0.2804367696692974
684,gaussian,-0.16550093821214434,1.6268481874296092,0.3503682771419213,100,-0.485579576491307
684,gaussian,-0.16550093821214434,1.6268481874296092,0.3503682771419213,1000,-0.4690478175776442
685,gaussian,0.08539441734301305,0.9071044708865597,0.012563016412033723,100,-0.29323146644218634
685,gaussian,0.08539441734301305,0.9071044708865597,0.012563016412033723,1000,-0.3297927761255767
686,gaussian,0.009834509547603204,1.1799006931636997,0.030700905052896132,100,-0.41196076407256776
686,gaussian,0.009834509547603204,1.1799006931636997,0.030700905052896132,1000,-0.39025257454702306
687,gaussian,-0.23279884769861292,1.8961330418151492,0.6849413367717081,100,-0.4927888077384791
687,gaussian,-0.23279884769861292,1.8961330418151492,0.6849413367717081,1000,-0.5466409193264005
688,gaussian,0.2850675599003248,1.514451586151435,0.2723601761636719,100,-0.4675519199722585
688,gaussian,0.2850675599003248,1.514451586151435,0.2723601761636719,1000,-0.47313962437703816
689,gaussian,0.028782957098102153,1.573006180520187,0.28459989808941555,100,-0.4840997430348234
689,gaussian,0.028782957098102153,1.573006180520187,0.28459989808941555,1000,-0.49035731705430974
690,gaussian,0.04512013446773419,1.2752776093897824,0.0710205160078895,100,-0.43015411756724703
690,gaussian,0.04512013446773419,1.2752776093897824,0.0710205160078895,1000,-0.4268926904704626
691,gaussian,-0.24196088183354286,0.7814926215701075,0.08118746348729267,100,-0.2610432675042609
691,gaussian,-0.24196088183354286,0.7814926215701075,0.08118746348729267,1000,-0.2966746559469009
692,gaussian,-0.025923529028233985,0.9437771808349905,0.0035588761599421037,100,-0.3233321489554974
692,gaussian,-0.025923529028233985,0.9437771808349905,0.0035588761599421037,1000,-0.33427462043354034
693,gaussian,0.14685117791500352,1.0849892834554753,0.0178133968900418,100,-0.3564199505117483
693,gaussian,0.14685117791500352,1.0849892834554753,0.0178133968900418,1000,-0.38326274577206454
694,gaussian,0.06584278166452853,1.6275511900600148,0.3395525262897233,100,-0.509868663228798
694,gaussian,0.06584278166452853,1.6275511900600148,0.3395525262897233,1000,-0.49567185780675715
695,gaussian,0.11050613228957802,0.7691688539275865,0.06436092316405317,100,-0.281708925958891
695,gaussian,0.11050613228957802,0.7691688539275865,0.06436092316405317,1000,-0.28366299894998986
696,gaussian,-0.07708827366751296,0.9688133788326359,0.003954259614556532,100,-0.3276605718804765
696,gaussian,-0.07708827366751296,0.9688133788326359,0.003954259614556532,1000,-0.34875157582341465
697,gaussian,-0.12754731753874615,1.09950660499028,0.017730008052461166,100,-0.40036408981851995
697,gaussian,-0.12754731753874615,1.09950660499028,0.017730008052461166,1000,-0.3821147568873585
698,gaussian,-0.07216631820325384,1.9588383297987233,0.7487761812310931,100,-0.5697350768423505
698,gaussian,-0.07216631820325384,1.9588383297987233,0.7487761812310931,1000,-0.5414516092861213
699,gaussian,0.12621679905907662,0.9644351863607481,0.009245602633277783,100,-0.3202618835068858
