phi,abs_phi_eps,best_r
0.008171198447575023,0.001828801552424977,0.0005203388687912016
0.1838524158357207,0.1738524158357207,1.0115108991233768
0.10403001719941612,0.09403001719941613,1.1900957408445474
0.06554290469079732,0.05554290469079732,0.1960656482178881
-0.038955341146177935,0.028955341146177933,1.5914215983008553
-0.12717172087001632,0.11717172087001633,1.1169391301403477
0.00951223051647454,0.00048776948352546,0.00025587716800124524
-0.05313484441726307,0.04313484441726307,0.45151808194521564
-0.06713014742869655,0.05713014742869655,1.271829376516574
0.06961933008181687,0.059619330081816864,2.33763244033735
-0.07248563555564702,0.06248563555564702,0.5063099432241486
0.020211260357439864,0.010211260357439864,0.20314880973615979
-0.04390510145407084,0.033905101454070836,0.525044698000126
-0.10646301542653075,0.09646301542653075,0.12718139368427447
-0.05416763731373747,0.04416763731373747,0.5637142638147287
0.05786583737676493,0.047865837376764926,0.41338852559467604
0.00024217272728604966,0.00975782727271395,0.048973507621813746
0.15907136906291947,0.14907136906291946,0.908898935164434
-0.05930196228016538,0.049301962280165375,2.123071809162854
-0.10782175139634098,0.09782175139634099,0.8720068444176695
-0.007581034828681832,0.0024189651713181683,0.04174438020165721
0.013530936515133318,0.003530936515133318,0.20843368810522186
0.08394901511580222,0.07394901511580222,0.38621327473799255
-0.0014543317296280556,0.008545668270371945,0.028479198835788765
0.011873222774487102,0.001873222774487102,9.609856234956267e-05
0.03587864333761637,0.025878643337616365,0.030714128786987337
-0.0010038597198217536,0.008996140280178247,0.003778481946175178
0.01937387808193719,0.00937387808193719,0.0051497596323821825
-0.07530192215842585,0.06530192215842585,1.1781892854089855
-0.03621539727813905,0.026215397278139048,0.02664680497482148
-0.11545331816405713,0.10545331816405713,1.1074445360688718
-4.073536857041038e-05,0.00995926463142959,0.38449937140699353
0.005226365033154656,0.004773634966845344,0.04721814526172481
-0.09431239332278396,0.08431239332278397,0.12257691910230005
-0.03311269253288296,0.023112692532882957,2.2388144181320713
0.046247392411778776,0.036247392411778774,1.0611039070522956
-0.041210249600280746,0.031210249600280744,1.191881933784405
0.03447902544688142,0.024479025446881415,1.4662692608381502
-0.014476192442894498,0.0044761924428944975,0.0028097134143300977
-0.03141541665276987,0.021415416652769866,0.23173367332490613
0.050893100269727376,0.040893100269727374,0.6263436343415296
-0.033775342678512454,0.023775342678512452,0.42912446579305835
0.05535442690009862,0.04535442690009862,0.8408280618013368
-0.015184476889446463,0.005184476889446463,0.0011432463775075915
0.004117043751619254,0.0058829562483807465,0.007469972774951623
0.039548238428911864,0.029548238428911862,0.05003925225168761
0.05112582601955512,0.04112582601955512,0.02860608911131739
0.04416581334536268,0.03416581334536268,1.119167209061723
-0.01766188596524554,0.007661885965245538,0.918795025668738
0.05122174705109073,0.041221747051090725,0.8586591098204248
-0.03917597244156518,0.029175972441565175,1.7649959289086916
0.013400775326208425,0.003400775326208425,0.0015205527446859905
0.017750164888031383,0.007750164888031383,1.1185404145740538
-0.009717227376462856,0.00028277262353714437,5.988445138671661e-06
-0.09835187317879263,0.08835187317879263,1.1325045745568552
0.03785626272774484,0.027856262727744836,1.0042295084242456
-0.04068954808613734,0.030689548086137337,1.7235466402632167
-0.031850530916626374,0.021850530916626372,0.3523655544025347
-0.03413474349467427,0.024134743494674267,0.09318465259979249
-0.07337799363208602,0.06337799363208603,0.25144924442953687
0.005303090474380268,0.004696909525619733,0.027252740997690837
-0.12248769045276897,0.11248769045276898,1.3171694048517957
0.02334959267541553,0.013349592675415531,1.8482899386919025
-0.06515811351612699,0.05515811351612699,0.7174366646088547
0.06610911725785812,0.05610911725785812,0.7697164931837027
-0.16230190681332834,0.15230190681332834,1.2079863096549457
-0.12154789217505135,0.11154789217505136,0.5293650668673735
-0.019693284501298258,0.009693284501298258,1.989644225709444
-0.045373062516409546,0.035373062516409544,1.0034900942269547
-0.08826706089058262,0.07826706089058262,0.8047386303473165
0.03794049179878878,0.027940491798788776,0.03651067895362037
-0.000628311561763184,0.009371688438236816,0.019860111609159035
0.05678500340024084,0.04678500340024084,0.25417459686149657
-0.04823594640600737,0.038235946406007366,1.7632700988200276
-0.006110155345675439,0.0038898446543245615,0.00859249002010262
0.07112184937348359,0.06112184937348359,1.935757587444173
0.05241334191055763,0.04241334191055763,0.028555629331049492
0.047536659280552396,0.037536659280552394,1.7637628144393898
0.047367877413788395,0.03736787741378839,1.0551327911354937
-0.011629751127883226,0.0016297511278832253,1.0253700561204449
